episode,file,actions_taken,total_reward,epsilon,instrs_eliminated
4165,tests/train_files/train_deep_few_dominated_no_medium_v01.simpl,4,395.8333,0.532,2
4166,tests/train_files/train_deep_few_dominated_no_medium_v02.simpl,4,0.0000,0.531,0
4167,tests/train_files/train_deep_few_dominated_no_medium_v03.simpl,4,400.0000,0.531,2
4168,tests/train_files/train_deep_few_light_has_large_v01.simpl,4,1666.6666,0.531,34
4169,tests/train_files/train_deep_few_light_has_large_v02.simpl,4,1307.1428,0.531,32
4170,tests/train_files/train_deep_few_light_has_large_v03.simpl,4,1609.0909,0.531,32
4171,tests/train_files/train_deep_few_light_has_medium_v01.simpl,4,1312.5000,0.531,6
4172,tests/train_files/train_deep_few_light_has_medium_v02.simpl,4,1157.8947,0.531,4
4173,tests/train_files/train_deep_few_light_has_medium_v03.simpl,4,714.2856,0.531,4
4174,tests/train_files/train_deep_few_light_no_large_v01.simpl,4,1630.9524,0.531,30
4175,tests/train_files/train_deep_few_light_no_large_v02.simpl,4,1166.6666,0.530,28
4176,tests/train_files/train_deep_few_light_no_large_v03.simpl,4,1568.1819,0.530,30
4177,tests/train_files/train_deep_few_light_no_medium_v01.simpl,4,571.4285,0.530,2
4178,tests/train_files/train_deep_few_light_no_medium_v02.simpl,4,0.0000,0.530,0
4179,tests/train_files/train_deep_few_light_no_medium_v03.simpl,4,571.4285,0.530,2
4180,tests/train_files/train_deep_few_none_has_large_v01.simpl,4,1733.7662,0.530,36
4181,tests/train_files/train_deep_few_none_has_large_v02.simpl,4,1821.4286,0.530,34
4182,tests/train_files/train_deep_few_none_has_large_v03.simpl,4,1666.6666,0.530,34
4183,tests/train_files/train_deep_few_none_has_medium_v01.simpl,4,1333.3333,0.530,6
4184,tests/train_files/train_deep_few_none_has_medium_v02.simpl,4,714.2856,0.529,4
4185,tests/train_files/train_deep_few_none_has_medium_v03.simpl,4,1200.0000,0.529,4
4186,tests/train_files/train_deep_few_none_no_large_v01.simpl,4,1609.0909,0.529,32
4187,tests/train_files/train_deep_few_none_no_large_v02.simpl,4,1304.3478,0.529,30
4188,tests/train_files/train_deep_few_none_no_large_v03.simpl,4,1597.8260,0.529,32
4189,tests/train_files/train_deep_few_none_no_medium_v01.simpl,4,566.6666,0.529,2
4190,tests/train_files/train_deep_few_none_no_medium_v02.simpl,4,0.0000,0.529,0
4191,tests/train_files/train_deep_few_none_no_medium_v03.simpl,4,558.8235,0.529,2
4192,tests/train_files/train_deep_many_dominated_has_large_v01.simpl,4,2506.0605,0.529,25
4193,tests/train_files/train_deep_many_dominated_has_large_v02.simpl,4,2011.9048,0.528,22
4194,tests/train_files/train_deep_many_dominated_has_large_v03.simpl,4,2211.9048,0.528,23
4195,tests/train_files/train_deep_many_dominated_has_medium_v01.simpl,4,2108.3333,0.528,14
4196,tests/train_files/train_deep_many_dominated_has_medium_v02.simpl,4,1805.5557,0.528,10
4197,tests/train_files/train_deep_many_dominated_has_medium_v03.simpl,4,1755.5557,0.528,11
4198,tests/train_files/train_deep_many_dominated_no_large_v01.simpl,4,2550.0000,0.528,24
4199,tests/train_files/train_deep_many_dominated_no_large_v02.simpl,4,1636.3635,0.528,21
4200,tests/train_files/train_deep_many_dominated_no_large_v03.simpl,4,2183.3333,0.528,22
4201,tests/train_files/train_deep_many_dominated_no_medium_v01.simpl,4,2308.8235,0.528,10
4202,tests/train_files/train_deep_many_dominated_no_medium_v02.simpl,4,1400.0000,0.527,7
4203,tests/train_files/train_deep_many_dominated_no_medium_v03.simpl,4,1600.0000,0.527,8
4204,tests/train_files/train_deep_many_light_has_large_v01.simpl,4,2695.4546,0.527,31
4205,tests/train_files/train_deep_many_light_has_large_v02.simpl,4,2039.8550,0.527,28
4206,tests/train_files/train_deep_many_light_has_large_v03.simpl,4,2166.6665,0.527,29
4207,tests/train_files/train_deep_many_light_has_medium_v01.simpl,4,2602.9409,0.527,14
4208,tests/train_files/train_deep_many_light_has_medium_v02.simpl,4,1805.5557,0.527,10
4209,tests/train_files/train_deep_many_light_has_medium_v03.simpl,4,1972.2222,0.527,11
4210,tests/train_files/train_deep_many_light_no_large_v01.simpl,4,2550.0000,0.526,30
4211,tests/train_files/train_deep_many_light_no_large_v02.simpl,4,2140.7407,0.526,27
4212,tests/train_files/train_deep_many_light_no_large_v03.simpl,4,2102.5642,0.526,28
4213,tests/train_files/train_deep_many_light_no_medium_v01.simpl,4,3058.8235,0.526,10
4214,tests/train_files/train_deep_many_light_no_medium_v02.simpl,4,1749.9999,0.526,7
4215,tests/train_files/train_deep_many_light_no_medium_v03.simpl,4,1999.9999,0.526,8
4216,tests/train_files/train_deep_many_none_has_large_v01.simpl,4,2786.3638,0.526,33
4217,tests/train_files/train_deep_many_none_has_large_v02.simpl,4,2293.4783,0.526,30
4218,tests/train_files/train_deep_many_none_has_large_v03.simpl,4,2373.0769,0.526,31
4219,tests/train_files/train_deep_many_none_has_medium_v01.simpl,4,3102.9409,0.525,14
4220,tests/train_files/train_deep_many_none_has_medium_v02.simpl,4,1972.2222,0.525,10
4221,tests/train_files/train_deep_many_none_has_medium_v03.simpl,4,2222.2222,0.525,11
4222,tests/train_files/train_deep_many_none_no_large_v01.simpl,4,2595.2383,0.525,32
4223,tests/train_files/train_deep_many_none_no_large_v02.simpl,4,2166.6665,0.525,29
4224,tests/train_files/train_deep_many_none_no_large_v03.simpl,4,2414.8149,0.525,30
4225,tests/train_files/train_deep_many_none_no_medium_v01.simpl,4,2308.8235,0.525,10
4226,tests/train_files/train_deep_many_none_no_medium_v02.simpl,4,1749.9999,0.525,7
4227,tests/train_files/train_deep_many_none_no_medium_v03.simpl,4,1999.9999,0.525,8
4228,tests/train_files/train_deep_none_dominated_no_large_v01.simpl,4,1750.0000,0.524,35
4229,tests/train_files/train_deep_none_dominated_no_large_v02.simpl,4,1750.0000,0.524,35
4230,tests/train_files/train_deep_none_dominated_no_large_v03.simpl,4,1944.4446,0.524,35
4231,tests/train_files/train_deep_none_dominated_no_medium_v01.simpl,4,83.3333,0.524,1
4232,tests/train_files/train_deep_none_dominated_no_medium_v02.simpl,4,90.9091,0.524,1
4233,tests/train_files/train_deep_none_dominated_no_medium_v03.simpl,4,90.9091,0.524,1
4234,tests/train_files/train_deep_none_none_no_large_v01.simpl,4,1666.6667,0.524,35
4235,tests/train_files/train_deep_none_none_no_large_v02.simpl,4,1842.1053,0.524,35
4236,tests/train_files/train_deep_none_none_no_large_v03.simpl,4,1590.9091,0.524,35
4237,tests/train_files/train_deep_none_none_no_medium_v01.simpl,4,0.0000,0.523,0
4238,tests/train_files/train_deep_none_none_no_medium_v02.simpl,4,0.0000,0.523,0
4239,tests/train_files/train_deep_none_none_no_medium_v03.simpl,4,0.0000,0.523,0
4240,tests/train_files/train_none_few_dominated_has_large_v01.simpl,4,3704.7620,0.523,51
4241,tests/train_files/train_none_few_dominated_has_large_v02.simpl,5,4023.8096,0.523,51
4242,tests/train_files/train_none_few_dominated_has_large_v03.simpl,5,3182.5398,0.523,51
4243,tests/train_files/train_none_few_dominated_has_medium_v01.simpl,5,5749.9995,0.523,11
4244,tests/train_files/train_none_few_dominated_has_medium_v02.simpl,5,3666.6665,0.523,11
4245,tests/train_files/train_none_few_dominated_has_medium_v03.simpl,5,6333.3330,0.523,11
4246,tests/train_files/train_none_few_dominated_no_large_v01.simpl,5,3704.7620,0.522,51
4247,tests/train_files/train_none_few_dominated_no_large_v02.simpl,5,4472.5273,0.522,53
4248,tests/train_files/train_none_few_dominated_no_large_v03.simpl,5,4186.8130,0.522,51
4249,tests/train_files/train_none_few_dominated_no_medium_v01.simpl,5,6333.3330,0.522,11
4250,tests/train_files/train_none_few_dominated_no_medium_v02.simpl,5,6874.9995,0.522,13
4251,tests/train_files/train_none_few_dominated_no_medium_v03.simpl,5,5749.9995,0.522,11
4252,tests/train_files/train_none_few_light_has_large_v01.simpl,5,3562.4998,0.522,53
